tic,iteration,period_days,epoch_btjd,duration_days,depth,radius_earth_estimate,irradiation_earth_estimate,nominal_snr,holdout_nominal_snr,flags
116244652,4,3.7723405323027803,1986.339117699143,0.24375,0.0017991640059700769,0.6252917997733748,1.7162305212268916,9.933270461281255,0.8198860750527922,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
116281239,1,9.822707973277552,1739.1610057165935,0.24375,0.002481470166783052,1.0280871266325626,1.2093188531997032,5.723458420466412,2.9097235579808998,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
116281239,2,8.85791880974157,1742.8956307165936,0.17550000000000002,0.002808476273965458,1.093731629455906,1.3880556349452655,5.234336474647265,-0.5811967412188568,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
116281239,3,9.876643763641903,1740.0803807165935,0.025,0.006610597622003439,1.6780146705800825,1.2005215151589543,4.457736706477718,-0.47254222842072174,fewer_than_three_discovery_events;not_recovered_at_fixed_ephemeris;low_nominal_snr
116306164,1,11.175032236579154,1940.6489154943126,0.24375,0.009250290473469043,1.9324536939289871,0.8957602202754138,10.27899844407162,2.399965868890255,fewer_than_three_discovery_events;dominated_by_one_event;odd_even_discrepancy;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
116306164,2,8.357639848344267,1934.8795458232203,0.17550000000000002,0.012467278231001007,2.2434543485727363,1.3195077590201334,6.8571942557290795,-1.5041802887539923,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;outside_initial_small_planet_radius_range;not_recovered_at_fixed_ephemeris;low_nominal_snr
116306164,3,11.04253370033185,1933.4931708232202,0.12675,0.007268932680570713,1.713036963457331,0.9101196833091425,5.630158456690632,-1.803448405347644,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
116306164,4,12.067418152489251,1934.4291708232201,0.12675,0.007148906116863337,1.6988350302683854,0.8085452603188035,5.127054702540037,-3.027495305288237,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
117123283,1,19.086770704782214,2510.3365240792086,0.24375,0.004396620234949033,0.8833501672908944,0.21965149721382682,8.096448374895434,0.49479385749460086,long_relative_to_circular_transit;insufficient_holdout_events
117123283,2,15.248824694398262,2502.2522740792087,0.16575,0.00409942837391105,0.8529725788577802,0.29629815507827095,6.709906859065742,-1.1508192777880697,dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
117123283,3,13.538816538096755,2511.538399079209,0.17550000000000002,0.005630041684158607,0.9996068501216806,0.3472187520828426,6.3012228927559,-1.3595932149988141,dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
117123283,4,15.406241792384494,2511.288649079209,0.0675,0.004889276155698985,0.9315275469896271,0.2922683784747323,5.360654494090732,-0.48975161738691114,not_recovered_at_fixed_ephemeris;low_nominal_snr
117489874,1,3.7046957587331817,2882.8662496568973,0.17550000000000002,0.003837465294865552,0.859091731585496,1.7703272926340838,7.596324834777587,3.0308299345798284,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
117489874,2,5.36172345960244,2882.8392496568977,0.17550000000000002,0.005036242762278054,0.9841711655888284,1.0813951431824724,8.121350310983074,1.5522795051555052,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
117489874,3,6.2010649710384955,2883.2172496568974,0.17550000000000002,0.004958945279365334,0.9765893114504128,0.8907761628552463,7.506351574130685,-0.485499762246102,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
117489874,4,3.708822216425956,2885.3232496568976,0.17550000000000002,0.0037482762558187378,0.8490496838967297,1.7677015441590986,6.8255917355984055,1.0912343478226265,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
117817258,1,5.772662947255901,1472.5948174368975,0.08775000000000001,0.0096908690232161,1.730696142741871,1.6444484807584345,24.551530750564716,2.0102994838412704,outside_nominal_optimistic_hz;long_relative_to_circular_transit;insufficient_holdout_events
